_id,供暖,均价(元/平方米),小区名称,年份,户型(/室),朝向,楼层,用途,面积(/平方米)
632858d5b825978768d62217,集体供暖,17850,兴庆宫,2016,4,南北,低,普通住宅,167.51
632858d5b825978768d62218,集体供暖,12896,海星未来城,2009,1,南,高,普通住宅,42.65
632858d5b825978768d62219,集体供暖,14838,南门望城,2014,1,北,中,普通住宅,42.46
632858d5b825978768d6221a,集体供暖,13722,金仕雅筑,2007,2,西,中,普通住宅,89.64
632858d5b825978768d6221b,集体供暖,15143,新旅城,2013,1,东,中,普通住宅,48.21
632858d5b825978768d6221c,集体供暖,12821,李家村万达广场,2008,1,北,高,普通住宅,50.7
632858d5b825978768d6221d,集体供暖,12995,绿地乐和城,2014,2,东南,高,普通住宅,83.88
632858d5b825978768d6221e,集体供暖,27841,东泰城市之光北区,2011,2,北,高,普通住宅,48.85
632858d5b825978768d6221f,集体供暖,24070,常春藤花园,2010,3,南北,高,普通住宅,132.95
632858d5b825978768d62220,集体供暖,16079,中贸广场,2010,1,西,中,普通住宅,51
632858d5b825978768d62221,集体供暖,14669,东方广场,2007,2,东南,中,普通住宅,98.85
632858d5b825978768d62222,集体供暖,13030,李家村万达广场,2008,1,西北,中,普通住宅,55.26
632858d6b825978768d62224,集体供暖,12988,李家村万达广场,2008,1,北,中,普通住宅,45.43
632858d6b825978768d62225,集体供暖,13228,仁厚庄园,2000,1,北,低,普通住宅,64.26
632858d6b825978768d62226,集体供暖,12268,枫绿国际住宅小区,2010,3,东南,高,普通住宅,121.46
632858d6b825978768d62227,集体供暖,17934,新旅城,2011,2,北,低,普通住宅,65.24
632858d6b825978768d62228,集体供暖,19063,南郊铁路局家属院,2000,4,南北,高,普通住宅,104.92
632858d6b825978768d62229,集体供暖,15598,瑞鑫摩天城,2011,1,南,中,普通住宅,56.42
632858d6b825978768d6222a,集体供暖,10305,城南鑫苑,2007,2,北,低,普通住宅,95.1
632858d6b825978768d6222b,集体供暖,11722,柠檬公寓,2009,1,北,低,普通住宅,43.51
632858d6b825978768d6222c,集体供暖,19024,学府首座,2015,2,东南,低,普通住宅,91.99
632858d6b825978768d6222d,集体供暖,22728,宏信国际花园,2014,1,南,低,普通住宅,55
632858d6b825978768d6222e,集体供暖,17013,海星未来城,2011,4,西南,高,普通住宅,154
632858d6b825978768d6222f,集体供暖,11925,海星未来城,2009,1,南,高,普通住宅,42.77
632858d6b825978768d62230,集体供暖,15868,兰蒂斯城1期,2014,2,东南,低,普通住宅,81.93
632858d6b825978768d62231,集体供暖,11691,海星未来城,2009,1,南,中,普通住宅,42.77
632858d6b825978768d62232,集体供暖,11347,世贸大厦,2006,2,东南,中,普通住宅,114.57
632858d6b825978768d62233,集体供暖,12076,海星未来城,2009,1,南,中,普通住宅,42.65
632858d6b825978768d62234,集体供暖,11835,西安电信互助路小区,2008,3,东南,低,普通住宅,128.44
632858d6b825978768d62235,集体供暖,30418,东泰城市之光北区,2011,3,西南,中,普通住宅,108.49
632858d7b825978768d62237,集体供暖,13127,景致雅居,2006,2,西北,低,普通住宅,97.51
632858d7b825978768d62238,集体供暖,16621,南门望城,2014,2,东南,高,普通住宅,79.42
632858d7b825978768d62239,集体供暖,20985,南门望城,2014,3,西,高,普通住宅,83.87
632858d7b825978768d6223a,集体供暖,14425,李家村万达广场,2008,2,南,高,普通住宅,85.27
632858d7b825978768d6223b,集体供暖,18919,兰蒂斯城1期,2014,2,东南,低,普通住宅,81.93
632858d7b825978768d6223c,集体供暖,8860,秦和花苑,2006,2,北,低,普通住宅,95.94
632858d7b825978768d6223d,集体供暖,14812,嘉禾公馆,2012,2,西,高,普通住宅,94.52
632858d7b825978768d6223e,集体供暖,14928,兰蒂斯城2期,2013,2,南,中,普通住宅,79.72
632858d7b825978768d6223f,集体供暖,16544,兰蒂斯城3期,2014,1,北,高,普通住宅,51.38
632858d7b825978768d62240,集体供暖,13177,玫瑰坊,2008,2,北,中,普通住宅,85
632858d7b825978768d62241,集体供暖,20112,阳光里,2009,1,北,高,普通住宅,52.21
632858d7b825978768d62242,集体供暖,9135,民生新世界,2005,2,南北,高,普通住宅,106.19
632858d7b825978768d62243,集体供暖,14424,西雅图翡翠城,2006,2,北,高,普通住宅,70.37
632858d7b825978768d62244,集体供暖,17630,摩登主场,2008,2,东南,中,普通住宅,94.16
632858d7b825978768d62245,集体供暖,10460,李家村万达广场,2008,1,西,低,普通住宅,58.32
632858d7b825978768d62246,集体供暖,15117,新旅城,2013,1,西,高,普通住宅,43
632858d7b825978768d62247,集体供暖,28998,东泰城市之光北区,2012,2,东,中,普通住宅,84.49
632858d7b825978768d62248,集体供暖,14381,枫绿国际住宅小区,2010,3,东,中,普通住宅,105
632858d7b825978768d62249,集体供暖,11724,海星未来城,2009,1,南,中,普通住宅,42.65
632858d7b825978768d6224a,集体供暖,12641,南门国际,2010,1,西,中,普通住宅,49.84
632858d7b825978768d6224b,集体供暖,15478,九锦台,2017,1,南西,中,普通住宅,47.81
632858d7b825978768d6224c,集体供暖,28464,东泰城市之光北区,2011,3,西南,低,普通住宅,111.02
632858d7b825978768d6224e,集体供暖,11098,绿地乐和城,2014,1,南西,高,普通住宅,56.77
632858d7b825978768d6224f,集体供暖,27549,东泰城市之光北区,2011,3,东南,中,普通住宅,108.9
632858d7b825978768d62250,集体供暖,12269,李家村万达广场,2008,1,东,高,普通住宅,51.35
632858d7b825978768d62251,集体供暖,10527,地税局家属院,2003,3,南北,高,普通住宅,114
632858d7b825978768d62252,集体供暖,17446,兰蒂斯城1期,2014,2,西南,中,普通住宅,81.97
632858d7b825978768d62253,集体供暖,16643,兰蒂斯城1期,2014,2,西北,中,普通住宅,91.33
632858d7b825978768d62254,集体供暖,15145,兰蒂斯城1期,2014,2,南,高,普通住宅,82.54
632858d7b825978768d62255,集体供暖,14116,仁厚庄园,2012,2,东南,中,普通住宅,82.18
632858d7b825978768d62256,集体供暖,10757,西安市八十八号信箱家属院,1998,2,南北,中,普通住宅,59.5
632858d7b825978768d62257,集体供暖,14445,长安壹栋,2015,1,西,中,普通住宅,54
632858d7b825978768d62258,集体供暖,22041,学府首座,2015,3,南北,高,普通住宅,122.5
632858d7b825978768d62259,集体供暖,13664,粉巷一号,2008,1,东,中,普通住宅,54.89
632858d7b825978768d6225a,集体供暖,17259,兰蒂斯城3期,2014,1,北,中,普通住宅,51.86
632858d7b825978768d6225b,集体供暖,12616,李家村万达广场,2008,1,西,高,普通住宅,41.22
632858d7b825978768d6225c,集体供暖,9039,陕西送变电工程公司家属院,1989,2,东南,中,普通住宅,54.21
632858d7b825978768d6225d,集体供暖,14930,大洋时代国际,2008,2,西,低,普通住宅,73.68
632858d7b825978768d6225e,集体供暖,22414,兰蒂斯城3期,2014,3,西南,中,普通住宅,142.77
632858d8b825978768d62260,集体供暖,13577,郦景豪庭,2007,3,西南,低,普通住宅,122.27
632858d8b825978768d62261,集体供暖,13727,陕西省友谊医院东住宅小区,2002,2,南北,高,普通住宅,123.85
632858d8b825978768d62262,集体供暖,18017,兰蒂斯城3期,2014,3,东南,高,普通住宅,134.88
632858d8b825978768d62263,集体供暖,15693,瑞鑫摩天城,2011,1,东南,高,普通住宅,69.46
632858d8b825978768d62264,集体供暖,9001,西窑坊小区,2002,2,南北,高,普通住宅,66.66
632858d8b825978768d62265,集体供暖,9959,银邦大厦,2008,3,南,中,普通住宅,132.55
632858d8b825978768d62266,集体供暖,18504,学府首座,2015,2,东南,高,普通住宅,99.98
632858d8b825978768d62267,集体供暖,11782,飞天花园小区,2002,3,南东南,中,普通住宅,113.74
632858d8b825978768d62268,集体供暖,15402,泰华世纪新城1期,2008,3,南,低,普通住宅,102.59
632858d8b825978768d62269,集体供暖,21177,兰蒂斯城2期,2015,2,西北,低,普通住宅,85
632858d8b825978768d6226a,集体供暖,16041,泰华世纪新城1期,2008,1,北,中,普通住宅,61.72
632858d8b825978768d6226b,集体供暖,17711,长安壹品,2012,2,南,高,普通住宅,87.52
632858d8b825978768d6226c,集体供暖,11078,海星未来城,2009,1,北,低,普通住宅,42.88
632858d8b825978768d6226d,集体供暖,14826,西雅图翡翠城,2006,2,西北,高,普通住宅,80.94
632858d8b825978768d6226e,集体供暖,13425,中贸广场,2013,1,北,中,普通住宅,43.95
632858d8b825978768d6226f,集体供暖,12895,大洋时代国际,2008,1,西,中,普通住宅,38
632858d8b825978768d62270,集体供暖,13114,绿地乐和城,2014,2,东南,中,普通住宅,83.88
632858d8b825978768d62271,集体供暖,17414,九锦台,2017,1,南,高,普通住宅,43.07
632858d8b825978768d62272,集体供暖,22462,宏信国际花园,2014,2,东,低,普通住宅,84.59
632858d9b825978768d62274,集体供暖,14151,民生新世界,2005,2,南,中,普通住宅,106
632858d9b825978768d62275,集体供暖,13467,瑞鑫摩天城,2011,1,西,中,普通住宅,43.07
632858d9b825978768d62276,集体供暖,12563,南门国际,2010,1,西,低,普通住宅,51.74
632858d9b825978768d62277,集体供暖,18543,嘉禾公馆,2012,3,西南,低,普通住宅,148.31
632858d9b825978768d62278,集体供暖,12514,白庙公寓,2011,1,东,低,普通住宅,38.36
632858d9b825978768d62279,集体供暖,20326,兰蒂斯城3期,2014,3,西南,高,普通住宅,145.09
632858d9b825978768d6227a,集体供暖,12074,瑞鑫摩天城,2011,1,东,高,普通住宅,43.07
632858d9b825978768d6227b,集体供暖,14151,民生新世界,2005,2,南,中,普通住宅,106
632858d9b825978768d6227c,集体供暖,13484,紫雁朗庭,2006,1,东,高,普通住宅,53.77
632858d9b825978768d6227d,集体供暖,10940,银邦大厦,2008,2,南北,高,普通住宅,132.55
632858d9b825978768d6227e,集体供暖,17454,兰蒂斯城1期,2014,2,西南,高,普通住宅,81.93
632858d9b825978768d6227f,集体供暖,20112,学府首座,2015,2,南北,低,普通住宅,89.5
632858d9b825978768d62280,集体供暖,19651,凯旋城,2010,3,东南,低,普通住宅,109.41
632858d9b825978768d62281,集体供暖,15048,兰蒂斯城1期,2014,2,南,中,普通住宅,83.07
632858d9b825978768d62282,集体供暖,16706,学府首座,2015,2,北,中,普通住宅,73.63
632858d9b825978768d62283,集体供暖,16482,白庙公寓,2011,3,南北,中,普通住宅,98.9
632858d9b825978768d62285,集体供暖,13458,瑞鑫摩天城,2011,1,西,高,普通住宅,48.3
632858d9b825978768d62286,集体供暖,24971,中贸广场,2015,3,南,低,普通住宅,142.17
632858d9b825978768d62287,集体供暖,12033,世贸大厦,2006,3,南北,中,普通住宅,112.2
632858d9b825978768d62288,集体供暖,13913,长安壹栋,2015,1,东,高,普通住宅,60.02
632858d9b825978768d62289,集体供暖,13298,怡兰星空,2013,3,东南,高,普通住宅,94
632858d9b825978768d6228a,集体供暖,14429,南门望城,2014,2,东,高,普通住宅,72.08
632858d9b825978768d6228b,集体供暖,16723,南门望城,2014,2,南,低,普通住宅,71.76
632858d9b825978768d6228c,集体供暖,10716,和平大道,2009,1,东,中,普通住宅,40.13
632858d9b825978768d6228d,集体供暖,11755,海星未来城,2011,1,西,中,普通住宅,59.55
632858d9b825978768d6228e,集体供暖,17500,学府首座,2015,2,东南,中,普通住宅,96
632858d9b825978768d6228f,集体供暖,9762,建材家苑,2003,2,北南,高,普通住宅,97.32
632858d9b825978768d62290,集体供暖,16042,九锦台,2017,1,西南,中,普通住宅,48
632858d9b825978768d62291,集体供暖,14476,怡兰星空,2013,2,北,低,普通住宅,73.92
632858d9b825978768d62292,集体供暖,10300,和平大道,2009,1,南,高,普通住宅,33.01
632858d9b825978768d62293,集体供暖,12949,李家村万达广场,2008,1,西,中,普通住宅,50.2
632858d9b825978768d62294,集体供暖,11001,绿地乐和城,2014,1,东,低,普通住宅,41.36
632858d9b825978768d62295,集体供暖,22668,宏信国际花园,2014,2,南,低,普通住宅,114.7
632858d9b825978768d62296,集体供暖,15316,南门望城,2014,1,北,中,普通住宅,42.44
632858dab825978768d62298,集体供暖,12376,白庙公寓,2011,2,西,高,普通住宅,84.04
632858dab825978768d62299,集体供暖,9286,西安市中级人民法院家属院,2000,2,南北,高,普通住宅,64.62
632858dab825978768d6229a,集体供暖,19598,荣城,2010,2,南,中,普通住宅,94.4
632858dab825978768d6229b,集体供暖,16781,尚书房,2014,2,东北,低,普通住宅,89.39
632858dab825978768d6229c,集体供暖,12431,东方广场,2007,1,南北,高,普通住宅,62.75
632858dab825978768d6229d,集体供暖,13969,海星未来城,2011,1,北,中,普通住宅,63
632858dab825978768d6229e,集体供暖,15807,翡翠明珠,2013,3,南北,高,普通住宅,123.37
632858dab825978768d6229f,集体供暖,11428,南门国际,2010,1,北,低,普通住宅,41.13
632858dab825978768d622a0,集体供暖,9798,秦和花苑,2006,2,北,低,普通住宅,95.94
632858dab825978768d622a1,集体供暖,14606,兰蒂斯城2期,2015,2,南西,低,普通住宅,91.06
632858dab825978768d622a2,集体供暖,14174,长安壹栋,2015,1,西,低,普通住宅,53.62
632858dab825978768d622a3,集体供暖,14499,新旅城,2013,1,西,中,普通住宅,46.9
632858dab825978768d622a4,集体供暖,9246,西窑坊小区,2002,2,南北,中,普通住宅,66.52
632858dab825978768d622a5,集体供暖,11291,绿地乐和城,2014,1,东,高,普通住宅,62.44
632858dab825978768d622a6,集体供暖,17264,学府首座,2015,1,北,低,普通住宅,46.92
632858dab825978768d622a7,集体供暖,15559,学府首座,2015,1,北,低,普通住宅,46.92
632858dbb825978768d622a9,集体供暖,9791,泛渼大厦,2004,3,南西南,中,普通住宅,148.1
632858dbb825978768d622aa,集体供暖,11168,海星未来城,2009,1,南,高,普通住宅,42.98
632858dbb825978768d622ab,集体供暖,13882,南门国际,2010,1,北,中,普通住宅,57.63
632858dbb825978768d622ac,集体供暖,11082,西安日报社家属院(四府街),2000,2,南,高,普通住宅,52.34
632858dbb825978768d622ad,集体供暖,32403,伊顿公馆西区,2014,3,东南,高,普通住宅,131.78
632858dbb825978768d622ae,集体供暖,12239,长乐坊小区,2013,1,南,低,普通住宅,50.66
632858dbb825978768d622af,集体供暖,14386,兰蒂斯城1期,2014,1,东北,低,普通住宅,41.57
632858dbb825978768d622b0,集体供暖,28288,东泰城市之光北区,2012,2,东南,低,普通住宅,84.49
632858dbb825978768d622b1,集体供暖,15548,南门国际,2010,1,东北,低,普通住宅,54.67
632858dbb825978768d622b2,集体供暖,13393,李家村万达广场,2008,1,西北,低,普通住宅,56
632858dbb825978768d622b3,集体供暖,12549,新旅城,2013,1,西,低,普通住宅,43.83
632858dbb825978768d622b4,集体供暖,18280,伊顿公馆东区,2012,1,西,高,普通住宅,41.03
632858dbb825978768d622b5,集体供暖,15953,南门国际,2010,1,南,中,普通住宅,42
632858dbb825978768d622b6,集体供暖,14706,嘉禾公馆,2012,2,东,中,普通住宅,94.52
632858dbb825978768d622b7,集体供暖,14682,长安壹栋,2015,1,东北,高,普通住宅,61.3
632858dbb825978768d622b8,集体供暖,15447,盛城东星,2014,2,南,高,普通住宅,86.75
632858dbb825978768d622ba,集体供暖,17882,兰蒂斯城3期,2014,1,北,中,普通住宅,51.45
632858dbb825978768d622bb,集体供暖,10698,海星未来城,2012,1,北,高,普通住宅,43
632858dbb825978768d622bc,集体供暖,18363,尚书房,2014,2,北,中,普通住宅,71.34
632858dbb825978768d622bd,集体供暖,19318,新旅城,2013,3,南北,高,普通住宅,112.85
632858dbb825978768d622be,集体供暖,17977,荣城,2009,2,南西北,中,普通住宅,94.01
632858dbb825978768d622bf,集体供暖,12927,际华西苑,2010,3,南北,高,普通住宅,120.68
632858dbb825978768d622c0,集体供暖,21438,高山流水星币传说,2014,4,南北,低,普通住宅,135.28
632858dbb825978768d622c1,集体供暖,11946,东方广场,2007,2,南,低,普通住宅,95.43
632858dbb825978768d622c2,集体供暖,14985,枫绿国际住宅小区,2010,3,西南,中,普通住宅,121.46
632858dbb825978768d622c3,集体供暖,7652,西窑坊小区,2002,2,南北,高,普通住宅,58.81
632858dbb825978768d622c4,集体供暖,14044,东方星苑,2008,2,西,高,普通住宅,85.45
632858dbb825978768d622c5,集体供暖,12438,李家村万达广场,2008,1,北,中,普通住宅,52.26
632858dbb825978768d622c6,集体供暖,12044,信苑,2003,2,东西,中,普通住宅,95.49
632858dbb825978768d622c7,集体供暖,16956,新旅城,2013,2,东,中,普通住宅,79.62
632858dbb825978768d622c8,集体供暖,10926,和平大道,2009,1,北,高,普通住宅,46.68
632858dbb825978768d622c9,集体供暖,11354,和平大道,2009,1,北,高,普通住宅,46.68
632858dbb825978768d622ca,集体供暖,22274,九锦台,2012,3,南北,低,普通住宅,159.38
632858dbb825978768d622cb,集体供暖,17907,西雅图翡翠城,2006,2,西南,中,普通住宅,86
632858dcb825978768d622cd,集体供暖,13946,泰华世纪新城1期,2008,2,南北,中,普通住宅,86.05
632858dcb825978768d622ce,集体供暖,12037,和平大道,2009,1,东,低,普通住宅,51.51
632858dcb825978768d622cf,集体供暖,13695,长安壹栋,2015,1,南,低,普通住宅,59.88
632858dcb825978768d622d0,集体供暖,12084,民生新世界,2005,1,东,高,普通住宅,67.86
632858dcb825978768d622d1,集体供暖,10630,秦埔公寓,2001,2,东东北,高,普通住宅,86.55
632858dcb825978768d622d2,集体供暖,20447,中贸广场,2010,3,东南,中,普通住宅,132.05
632858dcb825978768d622d3,集体供暖,15316,恒兴文艺广场,2015,2,东,中,普通住宅,81.29
632858dcb825978768d622d4,集体供暖,8488,陕西省移动通信公司家属院,1998,2,南北,高,普通住宅,57.73
632858dcb825978768d622d5,集体供暖,18371,学府首座,2015,3,西北,中,普通住宅,125.2
632858dcb825978768d622d6,集体供暖,9284,民生新世界,2005,1,东南,低,普通住宅,67.86
632858dcb825978768d622d7,集体供暖,16386,泰华世纪新城1期,2008,2,东南,中,普通住宅,83
632858dcb825978768d622d8,集体供暖,12159,海星未来城,2009,1,南北,高,普通住宅,42.77
632858dcb825978768d622da,集体供暖,15039,海星未来城,2011,2,西,中,普通住宅,97.75
632858dcb825978768d622db,集体供暖,13420,柠檬公寓,2009,2,西北,中,普通住宅,91.66
632858dcb825978768d622dc,集体供暖,10042,永乐路222号院,2003,3,南北,高,普通住宅,95.6
632858dcb825978768d622dd,集体供暖,15322,新旅城,2013,1,东,高,普通住宅,43.73
632858dcb825978768d622de,集体供暖,13336,兰蒂斯城2期,2013,2,南,高,普通住宅,79.49
632858dcb825978768d622df,集体供暖,17251,中贸广场,2015,2,东,高,普通住宅,57.97
632858dcb825978768d622e0,集体供暖,17020,尚书房,2014,2,北,高,普通住宅,82.26
632858dcb825978768d622e1,集体供暖,11689,湘子庙街3号,2002,2,东西,高,普通住宅,77
632858dcb825978768d622e2,集体供暖,13542,长安壹栋,2015,1,西,低,普通住宅,53.17
632858dcb825978768d622e3,集体供暖,15820,泰华世纪新城1期,2008,1,北,高,普通住宅,56.26
632858dcb825978768d622e4,集体供暖,15013,李家村万达广场,2008,1,南,高,普通住宅,44.63
632858dcb825978768d622e5,集体供暖,12549,李家村万达广场,2008,2,西北,低,普通住宅,76.66
632858dcb825978768d622e6,集体供暖,8284,服务公司家属院,1995,2,南,高,普通住宅,50.1
632858dcb825978768d622e7,集体供暖,15876,高山流水星币传说,2014,1,北,低,普通住宅,58.58
632858ddb825978768d622e9,集体供暖,13068,东方广场,2007,1,南北,中,普通住宅,62.75
632858ddb825978768d622ea,集体供暖,17185,泰华世纪新城1期,2008,2,南,中,普通住宅,81.47
632858ddb825978768d622eb,集体供暖,12308,民生新世界,2005,1,南,中,普通住宅,65
632858ddb825978768d622ec,集体供暖,13912,长安壹栋,2015,1,南,低,普通住宅,56.07
632858ddb825978768d622ed,集体供暖,16582,南门望城,2014,2,西南西,中,普通住宅,84.43
632858ddb825978768d622ee,集体供暖,17010,尊域,2010,3,东南,中,普通住宅,151.68
632858ddb825978768d622ef,集体供暖,11952,柠檬公寓,2009,1,南,中,普通住宅,43.51
632858ddb825978768d622f0,集体供暖,19889,学府首座,2015,2,西南,高,普通住宅,89.5
632858ddb825978768d622f1,集体供暖,17931,兰蒂斯城2期,2013,1,北,高,普通住宅,53.54
632858ddb825978768d622f2,集体供暖,16363,荣城,2010,3,南北,低,普通住宅,94.73
632858ddb825978768d622f3,集体供暖,22937,新旅城,2013,2,东,高,普通住宅,42.29
632858ddb825978768d622f4,集体供暖,13000,长安壹栋,2015,1,南,高,普通住宅,60.77
632858ddb825978768d622f5,集体供暖,11836,城市汇,2011,2,西南,中,普通住宅,91.25
632858ddb825978768d622f6,集体供暖,14214,柠檬公寓,2009,2,东南,高,普通住宅,90.62
632858ddb825978768d622f7,集体供暖,16446,高山流水星币传说,2014,2,东南,低,普通住宅,85.13
632858ddb825978768d622f8,集体供暖,11731,民生新世界,2005,2,南,中,普通住宅,95.48
632858ddb825978768d622f9,集体供暖,15266,兰蒂斯城1期,2014,2,东南,中,普通住宅,82.54
632858ddb825978768d622fa,集体供暖,21939,长安壹品,2012,3,南北,高,普通住宅,129.91
632858ddb825978768d622fb,集体供暖,12000,天伦盛世小区,2008,3,西北,高,普通住宅,150
632858deb825978768d622fd,集体供暖,14493,新旅城,2013,1,西,低,普通住宅,46.92
632858deb825978768d622fe,集体供暖,20017,荣城,2008,3,南北东,低,普通住宅,119.9
632858deb825978768d622ff,集体供暖,15687,中贸广场,2010,1,西,低,普通住宅,51
632858deb825978768d62300,集体供暖,13149,长安壹栋,2015,1,西,高,普通住宅,54
632858deb825978768d62301,集体供暖,13358,李家村万达广场,2008,1,东,中,普通住宅,59.89
632858deb825978768d62302,集体供暖,20821,兴庆宫,2016,4,东南,高,普通住宅,167.62
632858deb825978768d62303,集体供暖,29892,东泰城市之光北区,2011,2,西,中,普通住宅,85.51
632858deb825978768d62304,集体供暖,21041,尚书房,2014,2,南,中,普通住宅,71.29
632858deb825978768d62305,集体供暖,12642,长安壹栋,2015,1,北,低,普通住宅,52.21
632858deb825978768d62306,集体供暖,21231,尊域·嘉,2015,1,东,中,普通住宅,65
632858deb825978768d62307,集体供暖,16790,海星未来城,2011,3,南北,低,普通住宅,142.95
632858deb825978768d62308,集体供暖,12632,大洋时代国际,2008,2,西,中,普通住宅,74.42
632858deb825978768d62309,集体供暖,15481,李家村万达广场,2008,1,南,高,普通住宅,33.59
632858deb825978768d6230a,集体供暖,22098,铁路局后八栋,1989,3,南北,中,普通住宅,105.44
632858deb825978768d6230b,集体供暖,18555,兰蒂斯城3期,2014,1,北,中,普通住宅,51.2
632858deb825978768d6230c,集体供暖,12556,东方星苑,2006,3,南北,高,普通住宅,119.47
632858deb825978768d6230d,集体供暖,14831,泰华世纪新城1期,2008,1,北,中,普通住宅,58.53
632858deb825978768d6230e,集体供暖,20000,宏信国际花园,2015,3,南北,低,普通住宅,175
632858deb825978768d6230f,集体供暖,13488,测绘西路43号工行家属院,1995,3,南北,高,普通住宅,93.42
632858deb825978768d62310,集体供暖,12242,绿地乐和城,2014,1,东,高,普通住宅,41.66
632858deb825978768d62311,集体供暖,18704,高山流水星币传说,2014,1,北,中,普通住宅,54
632858deb825978768d62313,集体供暖,15600,兰蒂斯城1期,2014,2,南,高,普通住宅,85.26
632858deb825978768d62314,集体供暖,16605,泰华世纪新城1期,2008,2,东,低,普通住宅,89.13
632858deb825978768d62315,集体供暖,15048,兰蒂斯城1期,2014,2,南,中,普通住宅,83.07
632858deb825978768d62316,集体供暖,14070,兴庆雅居,2013,2,北,中,普通住宅,52.95
632858deb825978768d62317,集体供暖,14998,银邦大厦,2008,3,南北,中,普通住宅,132.69
632858deb825978768d62318,集体供暖,10796,世贸大厦,2006,2,西南,低,普通住宅,101.89
632858deb825978768d62319,集体供暖,11370,东方星座,2005,3,南北,低,普通住宅,140.73
632858deb825978768d6231a,集体供暖,15943,瑞鑫摩天城,2011,1,西南,中,普通住宅,69
632858deb825978768d6231b,集体供暖,16209,凯旋城,2008,2,东南,中,普通住宅,93.78
632858deb825978768d6231c,集体供暖,15773,翡翠明珠,2013,3,南北,高,普通住宅,123
632858deb825978768d6231d,集体供暖,13501,世贸大厦,2006,1,北,中,普通住宅,62.96
632858deb825978768d6231e,集体供暖,15879,泰华世纪新城1期,2008,1,北,中,普通住宅,61.72
632858deb825978768d6231f,集体供暖,15096,兰蒂斯城1期,2014,1,北,中,普通住宅,48.36
632858deb825978768d62320,集体供暖,20050,常春藤花园,2008,3,南北,低,普通住宅,136.66
632858deb825978768d62321,集体供暖,17159,九锦台,2017,1,南,高,普通住宅,43.71
632858dfb825978768d62323,集体供暖,12743,海星未来城,2009,2,西北,中,普通住宅,82.4
632858dfb825978768d62324,集体供暖,11925,民生新世界,2005,3,南北,中,普通住宅,135.86
632858dfb825978768d62325,集体供暖,13125,绿地乐和城,2014,2,东北,中,普通住宅,80
632858dfb825978768d62326,集体供暖,15663,新旅城,2013,2,西南,低,普通住宅,83
632858dfb825978768d62327,集体供暖,12529,李家村万达广场,2008,1,东,中,普通住宅,52.68
632858dfb825978768d62328,集体供暖,10562,绿地乐和城,2014,1,东,高,普通住宅,41.66
632858dfb825978768d62329,集体供暖,12663,长安壹栋,2015,1,东,高,普通住宅,60.02
632858dfb825978768d6232a,集体供暖,13992,新兴IN之家,2005,3,西南,中,普通住宅,132.22
632858dfb825978768d6232b,集体供暖,13352,长安壹栋,2015,1,北,低,普通住宅,51.68
632858dfb825978768d6232c,集体供暖,18593,伊顿公馆东区,2010,1,西,中,普通住宅,47.87
632858dfb825978768d6232d,集体供暖,12031,李家村万达广场,2008,2,东,高,普通住宅,151.28
632858dfb825978768d6232e,集体供暖,10701,李家村万达广场,2008,2,西,高,普通住宅,97.19
632858dfb825978768d6232f,集体供暖,18627,西雅图翡翠城,2006,2,西南,高,普通住宅,85.36
632858dfb825978768d62330,集体供暖,13232,恒佳格调,2012,1,东北,中,普通住宅,64.24
632858dfb825978768d62331,集体供暖,13275,郦景豪庭,2007,2,东,低,普通住宅,106.97
632858dfb825978768d62332,集体供暖,18970,宏信国际花园,2014,1,北,低,普通住宅,53.77
632858dfb825978768d62334,集体供暖,11899,兴庆雅居,2013,1,北,高,普通住宅,52.95
632858dfb825978768d62335,集体供暖,9452,太和广场,2007,2,西,中,普通住宅,107.92
632858dfb825978768d62336,集体供暖,22103,九锦台,2012,3,东南西,中,普通住宅,165.14
632858dfb825978768d62337,集体供暖,14067,长安壹栋,2015,1,西,低,普通住宅,46.21
632858dfb825978768d62338,集体供暖,14816,西雅图翡翠城,2006,2,北,低,普通住宅,69.52
632858dfb825978768d62339,集体供暖,15299,海星未来城,2011,1,北,中,普通住宅,62.75
632858dfb825978768d6233a,集体供暖,8932,怡兰星空,2013,1,北,高,普通住宅,35.83
632858dfb825978768d6233b,集体供暖,10905,民生新世界,2005,2,南,高,普通住宅,96.29
632858dfb825978768d6233c,集体供暖,16152,兰蒂斯城1期,2014,1,北,高,普通住宅,50.15
632858dfb825978768d6233d,集体供暖,13027,御溪书院,2016,2,西南,低,普通住宅,81.37
632858dfb825978768d6233e,集体供暖,11463,李家村万达广场,2008,1,东,中,普通住宅,113.41
632858dfb825978768d6233f,集体供暖,9311,佳和苑,2000,2,南北,高,普通住宅,92.37
632858dfb825978768d62340,集体供暖,14893,长安壹栋,2015,2,南,低,普通住宅,87.29
632858dfb825978768d62341,集体供暖,16725,华豪丽晶,2008,2,西南,高,普通住宅,89.09
632858dfb825978768d62342,集体供暖,13092,泰华金汇时代,2014,1,北,高,普通住宅,39.72
632858dfb825978768d62343,集体供暖,13012,李家村万达广场,2008,1,北,中,普通住宅,53.8
632858dfb825978768d62344,集体供暖,14529,恒兴文艺广场,2015,1,西,低,普通住宅,39.84
632858dfb825978768d62345,集体供暖,14608,恒兴文艺广场,2015,1,西,高,普通住宅,39.02
632858dfb825978768d62346,集体供暖,15285,金仕雅筑,2007,1,北,中,普通住宅,44.49
632858e0b825978768d62348,集体供暖,23864,翡翠明珠,2013,1,南,高,普通住宅,88
